,PERMIT NUMBER,DOING BUSINESS AS NAME,ISSUED DATE,EXPIRATION DATE,ADDRESS,CITY,STATE,ZIP CODE,LATITUDE,LONGITUDE,LOCATION
0,1143796,TURTLES,02/27/2020,05/31/2021,238 W 33RD ST,CHICAGO,IL,60616.0,41.834685354,-87.633094541,"(41.83468535402639, -87.63309454134783)"
1,1143980,HOTEL EMC2,04/10/2020,05/31/2021,228 E ONTARIO ST,CHICAGO,IL,60611.0,41.893482969000004,-87.62193059100001,"(41.89348296915108, -87.62193059128795)"
2,1144014,PIAZZA BELLA OSTERIA,02/27/2020,05/31/2021,2114 W ROSCOE ST,CHICAGO,IL,60618.0,41.943288554,-87.681527845,"(41.943288553820175, -87.68152784547775)"
3,1143772,AU CHEVAL,03/04/2020,05/31/2021,800 W RANDOLPH ST,CHICAGO,IL,60607.0,41.884515458,-87.6474973,"(41.88451545836221, -87.64749730032112)"
4,1144011,SPACE519,05/22/2020,05/31/2021,200 E CHESTNUT ST,CHICAGO,,60611.0,41.898530344,-87.62177740899999,"(41.89853034425216, -87.62177740924473)"
5,1143827,SUNNY SIDE UP,03/12/2020,05/31/2021,42 E SUPERIOR ST,CHICAGO,IL,60611.0,41.895812575,-87.626589024,"(41.89581257468186, -87.62658902428436)"
6,1143924,Lou Malnati's Pizzeria,03/13/2020,05/31/2021,956-58 W WRIGHTWOOD AVE,CHICAGO,IL,60614.0,41.929119949000004,-87.65359186200001,"(41.92911994883241, -87.65359186197217)"
7,1144568,TEMPO CAFE,06/17/2020,05/31/2021,6 E CHESTNUT ST,CHICAGO,IL,60611.0,41.898431372,-87.62800916299999,"(41.89843137207629, -87.6280091630558)"
8,1143917,OLD TOWN POUR HOUSE,06/30/2020,05/31/2021,1417-1419 N WELLS ST,CHICAGO,IL,,41.908190475,-87.634472296,"(41.90819047476291, -87.63447229558089)"
9,1145878,BOB'S PIZZA,07/01/2020,05/31/2021,1659 W 21ST,CHICAGO,,,,,
10,1143918,The Perch Kitchen & Tap,07/02/2020,05/31/2021,1932 W DIVISION ST,CHICAGO,IL,60622.0,41.903318259,-87.676182079,"(41.903318259235434, -87.67618207856104)"
11,1144496,THE MARQ,07/23/2020,05/31/2021,60 W ADAMS ST,CHICAGO,IL,60603.0,41.879535234,-87.630024211,"(41.879535234081224, -87.63002421135039)"
12,1144019,CORNER BAKERY CAFE,07/29/2020,05/31/2021,676 N ST CLAIR ST,CHICAGO,IL,60611.0,41.894852961,-87.6229018,"(41.89485296136011, -87.62290180042824)"
13,1143809,Gilt Bar/Doughnut Vault/Ciccio Mio,03/04/2020,05/31/2021,226-230 W KINZIE ST,CHICAGO,IL,60654.0,41.889261623,-87.635182056,"(41.889261623396315, -87.63518205602392)"
14,1146344,VIET NAM RESTAURANT,08/12/2020,05/31/2021,1032 W ARGYLE,CHICAGO,,,41.97340307,-87.656262629,"(41.973403069814694, -87.65626262861889)"
15,1144855,EASY BAR,07/06/2020,05/31/2021,1944 W DIVISION ST,CHICAGO,IL,60622.0,41.903310755,-87.67665169700001,"(41.90331075549537, -87.67665169704529)"
16,1144991,TAKITO KITCHEN,02/04/2021,05/31/2021,2013 W DIVISION ST,CHICAGO,IL,60622.0,41.903071092,-87.677830971,"(41.9030710919784, -87.67783097051901)"
17,1145676,REZA'S RESTAURANT,02/09/2021,05/31/2021,5255-5259 N CLARK ST,CHICAGO,IL,60640.0,41.977842895,-87.6682074,"(41.97784289507301, -87.66820740032976)"
18,1147798,HOPS & CURDS,02/24/2021,05/31/2021,2470 N LINCOLN AVE,CHICAGO,,60614.0,41.926872319,-87.650968355,"(41.92687231925592, -87.650968355266)"
19,1143663,HOMESLYCE WHEEL HOUSE,02/21/2020,05/31/2021,934-938 W WEBSTER AVE,CHICAGO,IL,60614.0,41.921866539,-87.65242305299999,"(41.921866539026375, -87.65242305270903)"
20,1143664,OCEAN PRIME,02/10/2020,05/31/2021,87 E WACKER DR,CHICAGO,,60601.0,41.888113901,-87.62517239799999,"(41.88811390110396, -87.62517239751294)"
21,1143988,Lil' Ba-Ba-Reeba!,03/04/2020,05/31/2021,441 N CLARK ST,CHICAGO,,60654.0,41.890425064,-87.630946794,"(41.89042506371873, -87.6309467939866)"
22,1144462,BUTTERFLY,06/29/2020,05/31/2021,1139-43 W GRAND AVE,CHICAGO,IL,60642.0,41.890984178000004,-87.656121232,"(41.890984177867686, -87.65612123223337)"
23,1143676,Murphy's Bleachers,02/10/2020,05/31/2021,3653-55 N SHEFFIELD AVE,CHICAGO,IL,60613.0,41.948788471,-87.65422911700001,"(41.94878847107489, -87.65422911685373)"
24,1143686,ANNETTE'S ITALIAN ICE,01/27/2020,05/31/2021,2009 N BISSELL ST,CHICAGO,IL,60614.0,41.918442455,-87.652015059,"(41.918442455477425, -87.65201505870783)"
25,1143687,GUYJEAN / GAIJIN JAPANESE RESTAURANT,02/18/2020,05/31/2021,950 W LAKE ST,CHICAGO,,60607.0,41.885700768,-87.651763119,"(41.885700767664, -87.65176311854695)"
26,1143689,FIESTA MEXICANA CORP,02/19/2020,05/31/2021,4806 N BROADWAY,CHICAGO,IL,60640.0,41.969248782,-87.65982425899999,"(41.96924878168732, -87.65982425851124)"
27,1143690,OIISTAR,02/14/2020,05/31/2021,1385 N MILWAUKEE AVE,CHICAGO,IL,60622.0,41.907072426,-87.672068361,"(41.90707242599497, -87.67206836082993)"
28,1143691,LA AMISTAD INC.,03/04/2020,05/31/2021,1914 W MONTROSE AVE,CHICAGO,,60613.0,41.961594915,-87.676663865,"(41.961594914876564, -87.67666386545389)"
29,1143720,XIPPO,02/24/2020,05/31/2021,3759 N DAMEN AVE,CHICAGO,IL,60618.0,41.95046614,-87.678505891,"(41.950466140039374, -87.67850589129722)"
30,1143721,"NEW WAVE COFFEE, LLC",07/07/2020,05/31/2021,3103 W LOGAN BLVD,CHICAGO,IL,60647.0,41.928292712,-87.705061268,"(41.92829271174019, -87.70506126827188)"
31,1143722,The Wormhole,07/07/2020,05/31/2021,1462 N MILWAUKEE AVE,CHICAGO,IL,60642.0,41.908378350999996,-87.674569208,"(41.90837835089753, -87.67456920778488)"
32,1143723,CAFFE STREETS,06/18/2020,05/31/2021,1750 W DIVISION ST,CHICAGO,,60622.0,41.903382537,-87.672031532,"(41.90338253745453, -87.67203153194586)"
33,1143724,TWIN ANCHORS,03/10/2020,05/31/2021,1655 N SEDGWICK ST,CHICAGO,IL,60614.0,41.912687205,-87.638490569,"(41.912687204698344, -87.63849056944863)"
34,1143725,BREHON PUB,03/09/2020,05/31/2021,731-33 N WELLS ST,CHICAGO,IL,60654.0,41.895647491999995,-87.634029865,"(41.89564749189664, -87.63402986481714)"
35,1143726,BROWNSTONE TAVERN & GRILL,02/28/2020,05/31/2021,3937 N LINCOLN AVE,CHICAGO,IL,60613.0,41.953389926999996,-87.67805669399999,"(41.95338992735259, -87.67805669448816)"
36,1143727,DUBLIN BAR & GRILL,02/28/2020,05/31/2021,1050 N STATE ST,CHICAGO,IL,60610.0,41.901867357,-87.628492145,"(41.901867356818784, -87.62849214526828)"
37,1143729,MR. GEES,03/06/2020,05/31/2021,4436 W FULLERTON AVE,CHICAGO,IL,60639.0,41.924461019,-87.73808139299999,"(41.92446101862449, -87.73808139269306)"
38,1143763,MAUDE'S,03/04/2020,05/31/2021,840 W RANDOLPH ST,CHICAGO,IL,60607.0,41.884490694,-87.649015996,"(41.88449069405542, -87.64901599613749)"
39,1143764,SMALL CHEVAL,03/04/2020,05/31/2021,1732 N MILWAUKEE AVE,CHICAGO,,60647.0,41.912730418,-87.68132703299999,"(41.91273041812944, -87.68132703318662)"
40,1143770,THE CLIPPER/ CC FERNS,03/04/2020,05/31/2021,1002 N CALIFORNIA AVE,CHICAGO,IL,60622.0,41.899381966,-87.696940044,"(41.89938196589096, -87.69694004377007)"
41,1143773,O'NEIL'S ON WELLS,02/28/2020,05/31/2021,411 S WELLS ST,CHICAGO,IL,60607.0,41.876562098,-87.633539775,"(41.87656209838564, -87.6335397749874)"
42,1143775,NORTHSIDE BAR & GRILL,03/19/2020,05/31/2021,1635 N DAMEN AVE,CHICAGO,IL,60647.0,41.911516269,-87.677340695,"(41.91151626874877, -87.67734069528592)"
43,1143776,Logan 11,03/20/2020,05/31/2021,2230-32 N CALIFORNIA AVE,CHICAGO,IL,60647.0,41.922631912,-87.69749997299999,"(41.922631911705096, -87.69749997276882)"
44,1143778,LOU MALNATI'S PIZZERIA,03/13/2020,05/31/2021,1235 W RANDOLPH ST,CHICAGO,IL,60607.0,41.884113577,-87.658081674,"(41.88411357669396, -87.6580816735995)"
45,1143779,MODERN ASIAN KITCHEN,04/24/2020,05/31/2021,1924 W DIVISION ST,CHICAGO,IL,60622.0,41.90332445,-87.675825455,"(41.90332444964588, -87.67582545503593)"
46,1143780,ROSCOE'S TAVERN LTD,05/13/2020,05/31/2021,3354-56 N HALSTED ST,CHICAGO,IL,60657.0,41.943442911999995,-87.649517054,"(41.94344291172199, -87.64951705356305)"
47,1143781,ALLIANCE BAKERY,06/16/2020,05/31/2021,1736 W DIVISION ST,CHICAGO,IL,60622.0,41.903389919,-87.67152181600001,"(41.90338991864267, -87.671521816288)"
48,1143782,HAMBURGER MARY'S CHICAGO,05/13/2020,05/31/2021,5400 N CLARK ST,CHICAGO,IL,60640.0,41.979884283000004,-87.668429485,"(41.97988428297559, -87.66842948468236)"
49,1143785,NIA,07/02/2020,05/31/2021,803 W RANDOLPH ST,CHICAGO,IL,60607.0,41.884294811,-87.64757969600001,"(41.88429481122888, -87.64757969564477)"
50,1143787,EL CID TACOS #2,03/05/2020,05/31/2021,2645 N KEDZIE AVE,CHICAGO,IL,60647.0,41.929762865,-87.707223234,"(41.92976286483289, -87.70722323405842)"
51,1143789,PALADAR,03/05/2020,05/31/2021,2252 N WESTERN AVE,CHICAGO,IL,60647.0,41.923199893,-87.687738508,"(41.92319989266042, -87.68773850836422)"
52,1143793,JOE'S WINE CELLAR,03/09/2020,05/31/2021,2108 W DIVISION ST,CHICAGO,IL,60622.0,41.903249554,-87.680128075,"(41.903249553580345, -87.68012807462533)"
53,1143794,PUNCH BOWL SOCIAL,03/10/2020,05/31/2021,310 N GREEN ST,CHICAGO,,60607.0,41.887192057,-87.64882807299999,"(41.88719205664258, -87.64882807264597)"
54,1143795,ORSO'S RESTAURANT,03/03/2020,05/31/2021,1401 N WELLS ST,CHICAGO,IL,,41.907742845,-87.63446079299999,"(41.90774284494958, -87.63446079255868)"
55,1143801,MR. KITE'S CHOCOLATE,02/24/2020,05/31/2021,2120 W DIVISION ST,CHICAGO,IL,60622.0,41.903241964,-87.680582455,"(41.9032419638308, -87.68058245479645)"
56,1143802,GIRL & THE GOAT,03/09/2020,05/31/2021,809-813 W RANDOLPH ST,CHICAGO,IL,60607.0,41.88429093,-87.647841773,"(41.88429093010678, -87.64784177325362)"
57,1143803,LITTLE GOAT DINER,03/09/2020,05/31/2021,818-822 W RANDOLPH ST,CHICAGO,IL,60607.0,41.88450331,-87.648285837,"(41.88450331042253, -87.6482858374806)"
58,1143804,SWIFT & SONS / COLD STORAGE,03/09/2020,05/31/2021,1000 W FULTON MARKET,CHICAGO,,60607.0,41.886848295,-87.65223416100001,"(41.886848295491134, -87.65223416110463)"
59,1143808,BOMBASTIC CAFE,04/10/2020,05/31/2021,3732 N SOUTHPORT AVE,CHICAGO,,60613.0,41.949882649,-87.664241779,"(41.94988264936109, -87.6642417785868)"
60,1143810,3 GREENS MARKET,03/04/2020,05/31/2021,354 W HUBBARD ST,CHICAGO,IL,60654.0,41.890044958000004,-87.637628064,"(41.890044957539516, -87.6376280637658)"
61,1143811,NEW LINE,02/28/2020,05/31/2021,201 N CLINTON ST,CHICAGO,IL,60661.0,41.885752607,-87.64116457899999,"(41.885752607166296, -87.64116457925334)"
62,1143813,THE KERRYMAN,03/05/2020,05/31/2021,661 N CLARK ST,CHICAGO,IL,60654.0,41.894145481,-87.63104250299999,"(41.894145480595974, -87.63104250292555)"
63,1143817,THE BLACK BARREL TAVERN,06/04/2020,05/31/2021,1061 W MADISON ST,CHICAGO,,60607.0,41.881559957,-87.65437239799999,"(41.88155995723971, -87.65437239771845)"
64,1143828,DO-RITE DONUTS,03/04/2020,05/31/2021,181 N MORGAN ST,CHICAGO,IL,60607.0,41.885420851,-87.651988672,"(41.885420850681435, -87.65198867202521)"
65,1143829,ESPRESSAMENTE ILLY/CITYFRONT CAFE,03/05/2020,05/31/2021,455 N CITYFRONT PLAZA DR,CHICAGO,IL,60611.0,41.890001335,-87.621438688,"(41.890001335214684, -87.62143868830125)"
66,1143830,DO-RITE DONUTS & CHICKEN,03/04/2020,05/31/2021,1027 W ADDISON ST,CHICAGO,,60613.0,41.947116537,-87.655459873,"(41.94711653707501, -87.65545987326549)"
67,1143831,BEATRIX,03/04/2020,05/31/2021,834-842 W FULTON MARKET,CHICAGO,IL,60607.0,41.886890531999995,-87.648822818,"(41.886890531772956, -87.64882281750184)"
68,1143832,RAMEN-SAN,03/05/2020,05/31/2021,219 N GREEN ST,CHICAGO,,60607.0,41.886282117,-87.64851478,"(41.88628211684129, -87.64851477973815)"
69,1143849,"INTELLIGENTSIA COFFEE & TEA, INC.",04/03/2020,05/31/2021,3123 N BROADWAY,CHICAGO,IL,60657.0,41.938435180999996,-87.64419841700001,"(41.938435180550734, -87.64419841711218)"
70,1143850,ESENCIA URBAN KITCHEN,04/15/2020,05/31/2021,3351 N BROADWAY,CHICAGO,IL,60657.0,41.943340055,-87.64466387,"(41.94334005547684, -87.64466387044959)"
71,1143851,BASIL LEAF CAFE/SAGE,03/18/2020,05/31/2021,2461-2465 N CLARK ST,CHICAGO,IL,60614.0,41.927168968000004,-87.641268696,"(41.92716896806323, -87.64126869571744)"
72,1143852,OLD JERUSALEM RESTAURANT,02/28/2020,05/31/2021,1411 N WELLS ST,CHICAGO,IL,60610.0,41.908022398,-87.63446779600001,"(41.90802239825018, -87.63446779596038)"
73,1143853,CLUB LUCKY,03/25/2020,05/31/2021,1822-24 W WABANSIA AVE,CHICAGO,IL,60622.0,41.912476985,-87.67361846799999,"(41.91247698463728, -87.67361846778101)"
74,1143854,S & G GRILL,02/27/2020,05/31/2021,3000 N LINCOLN AVE,CHICAGO,IL,60657.0,41.936122944,-87.66391410700001,"(41.93612294441291, -87.66391410739975)"
75,1143856,RAVENSWOOD STATION BAR & GRILL,03/18/2020,05/31/2021,4709 N DAMEN AVE,CHICAGO,IL,60625.0,41.967202638,-87.678994885,"(41.967202638498534, -87.67899488456266)"
76,1143857,LA CANTINA GRILL,02/28/2020,05/31/2021,1911 S MICHIGAN AVE,CHICAGO,IL,60616.0,41.85627967,-87.623749066,"(41.85627966980036, -87.62374906633188)"
77,1143858,THE PIGGERY,06/17/2020,05/31/2021,1625 W IRVING PARK RD,CHICAGO,IL,60613.0,41.954165368000005,-87.67012784200001,"(41.954165368383535, -87.6701278424856)"
78,1143860,COALFIRE PIZZA,02/27/2020,05/31/2021,3705-3707 N SOUTHPORT AVE,CHICAGO,IL,60613.0,41.949091556,-87.663926244,"(41.94909155554482, -87.66392624358977)"
79,1143869,REGGIE'S BAR & GRILL,03/10/2020,05/31/2021,2105 S STATE ST,CHICAGO,IL,60616.0,41.854063769,-87.626960536,"(41.85406376900946, -87.6269605360631)"
80,1143870,LOU MALNATI'S PIZZERIA,03/13/2020,05/31/2021,805 S STATE ST,CHICAGO,IL,60605.0,41.871698689,-87.62737565,"(41.8716986890444, -87.62737565048037)"
81,1143871,COMMONWEALTH TAVERN,03/17/2020,05/31/2021,2000 W ROSCOE ST,CHICAGO,IL,60618.0,41.943325138,-87.67851443299999,"(41.94332513800031, -87.67851443293753)"
82,1143872,WILDBERRY PANCAKES & CAFE,02/26/2020,05/31/2021,130 E RANDOLPH ST,CHICAGO,IL,60601.0,41.884588371999996,-87.62327256100001,"(41.884588371969095, -87.62327256105529)"
83,1143873,WILDBERRY PANCAKES & CAFE,02/26/2020,05/31/2021,196 E PEARSON ST,CHICAGO,,60611.0,41.897721501,-87.62203547600001,"(41.897721501377255, -87.62203547561978)"
84,1143874,BAR ROMA,03/11/2020,05/31/2021,5101 N CLARK ST,CHICAGO,IL,60640.0,41.974420574,-87.668066561,"(41.97442057406896, -87.66806656121211)"
85,1143885,O'SHAUGHNESSY'S PUBLIC HOUSE,03/10/2020,05/31/2021,4557 N RAVENSWOOD AVE,CHICAGO,IL,60640.0,41.965024223,-87.67393001399999,"(41.96502422260248, -87.67393001432491)"
86,1143887,REMINGTON'S,02/28/2020,05/31/2021,20 N MICHIGAN AVE,CHICAGO,IL,60602.0,41.882540202,-87.624530945,"(41.88254020245772, -87.62453094472777)"
87,1143890,HAPPY CAMPER,02/21/2020,05/31/2021,1209 N WELLS ST,CHICAGO,IL,60610.0,41.904158587,-87.634342762,"(41.9041585871483, -87.63434276178984)"
88,1143891,TUCO & BLONDIE,02/28/2020,05/31/2021,3356-3358 N SOUTHPORT AVE,CHICAGO,IL,60657.0,41.943306956,-87.66406138200001,"(41.94330695630928, -87.66406138245193)"
89,1143892,ELLA ELLI,02/28/2020,05/31/2021,1349 W CORNELIA AVE,CHICAGO,IL,60657.0,41.945142728,-87.66346767299999,"(41.94514272798209, -87.66346767341)"
90,1143894,CROSBY'S KITCHEN,02/28/2020,05/31/2021,3455-3457 N SOUTHPORT AVE,CHICAGO,IL,60657.0,41.945073983,-87.663816175,"(41.945073982933394, -87.66381617475186)"
91,1143895,FRASCA,02/28/2020,05/31/2021,3356-3358 N PAULINA ST,CHICAGO,IL,60657.0,41.943192473,-87.67133728,"(41.94319247252324, -87.67133728041468)"
92,1143896,SMOKE DADDY,02/28/2020,05/31/2021,1804-1806 W DIVISION ST,CHICAGO,IL,60622.0,41.903372714,-87.67259245,"(41.903372713964224, -87.67259244953756)"
93,1143898,THE FIRE PLACE INN,03/04/2020,05/31/2021,1448-1450 N WELLS ST,CHICAGO,IL,60610.0,41.908977678,-87.634789122,"(41.908977678376715, -87.63478912164865)"
94,1143902,GIO'S SPORTS BAR,06/19/2020,05/31/2021,4857 N DAMEN AVE,CHICAGO,IL,60625.0,41.970429591,-87.67908665899999,"(41.97042959055041, -87.67908665930871)"
95,1143905,ORIGINAL ALPS,03/09/2020,05/31/2021,3637 W IRVING PARK RD,CHICAGO,IL,,41.953624642,-87.719310849,"(41.95362464225412, -87.71931084947838)"
96,1143906,KLEIN'S BAKERY & CAFE,03/09/2020,05/31/2021,4155 N BROADWAY,CHICAGO,IL,60613.0,41.958459512,-87.652873754,"(41.95845951159845, -87.65287375436044)"
97,1143908,GOOSE ISLAND BEER COMPANY,03/13/2020,05/31/2021,1800 W FULTON ST,CHICAGO,,60612.0,41.886957986,-87.672026499,"(41.88695798598848, -87.67202649859323)"
98,1143910,The Bar on Buena,06/10/2020,05/31/2021,910 W BUENA AVE,CHICAGO,IL,60613.0,41.958550898,-87.653520049,"(41.958550897849705, -87.65352004893188)"
99,1143913,INDIE CAFE,03/18/2020,05/31/2021,5951-5953 N BROADWAY,CHICAGO,IL,60660.0,41.99052009,-87.66013590700001,"(41.990520089587605, -87.6601359073641)"
100,1143914,O'LEARY'S PUBLIC HOUSE,02/26/2020,05/31/2021,541 N WELLS ST,CHICAGO,IL,60610.0,41.891989228,-87.633930579,"(41.89198922796648, -87.63393057860532)"
101,1143915,PANCAKE CAFE,03/05/2020,05/31/2021,3801-3805 N BROADWAY,CHICAGO,,60613.0,41.951273912,-87.649471564,"(41.95127391161999, -87.64947156399768)"
102,1143916,LUCKY GRILL,03/03/2020,05/31/2021,7779 W TALCOTT AVE,CHICAGO,,60631.0,41.992990416,-87.821674247,"(41.992990415660884, -87.82167424669001)"
103,1143919,"MICHAEL'S RESTAURANT, INC.",03/09/2020,05/31/2021,4089-91 N BROADWAY,CHICAGO,IL,60613.0,41.956831994,-87.651833094,"(41.956831994111624, -87.6518330942249)"
104,1143920,UPTON' S NATURALS CO.,03/17/2020,05/31/2021,2054 W GRAND AVE,CHICAGO,IL,60612.0,41.890897609,-87.67908103,"(41.89089760866321, -87.67908102967368)"
105,1143921,PADDY MAC'S,03/18/2020,05/31/2021,4157 N PULASKI RD,CHICAGO,IL,60641.0,41.957154975,-87.72757201600001,"(41.957154975326574, -87.72757201572533)"
106,1143922,Sluggers Grill,04/10/2020,05/31/2021,3540 N CLARK ST,CHICAGO,IL,60657.0,41.946576955,-87.65618754100001,"(41.946576955272015, -87.65618754109963)"
107,1143923,LOU MALNALTI'S PIZZERIA,03/13/2020,05/31/2021,4340 N LINCOLN AVE,CHICAGO,IL,60618.0,41.96074325,-87.6835484,"(41.96074324981876, -87.68354840044978)"
108,1143925,LE SUD,08/27/2020,05/31/2021,2301 W ROSCOE ST,CHICAGO,,60618.0,41.943015178,-87.685786943,"(41.94301517823736, -87.68578694293062)"
109,1143926,BOQUERIA,03/05/2020,05/31/2021,801-811 W FULTON MARKET,CHICAGO,,60607.0,41.886687199,-87.64756345299999,"(41.88668719934986, -87.64756345250677)"
110,1143952,RED SQUARE,03/09/2020,05/31/2021,1914-1916 W DIVISION ST,CHICAGO,IL,60622.0,41.903331032,-87.675433918,"(41.903331032063555, -87.67543391800301)"
111,1143954,LITTLE WOK,02/27/2020,05/31/2021,3144 N BROADWAY,CHICAGO,IL,60657.0,41.939051666,-87.644512659,"(41.93905166551547, -87.64451265947989)"
112,1143955,LA BRUQUENA RESTAURANT & LOUNGE,03/09/2020,05/31/2021,2726 W DIVISION ST,CHICAGO,IL,60622.0,41.903046386999996,-87.69553512899999,"(41.903046386818346, -87.695535129416)"
113,1143956,M BURGER,03/04/2020,05/31/2021,161 E HURON ST,CHICAGO,IL,60611.0,41.894847524,-87.62302210899999,"(41.89484752424261, -87.62302210941388)"
114,1143957,HUB 51 / SUB 51,03/04/2020,05/31/2021,51 W HUBBARD ST,CHICAGO,IL,60610.0,41.889926109,-87.62994363799999,"(41.889926108890215, -87.62994363769556)"
115,1143958,IL PORCELLINO/STUDIO PARIS/RAMEN-SAN,03/13/2020,05/31/2021,59 W HUBBARD ST,CHICAGO,IL,60654.0,41.889921495,-87.630297537,"(41.88992149511211, -87.6302975365133)"
116,1143959,PETTERINO'S / DO-RITE DONUTS,03/04/2020,05/31/2021,150 N DEARBORN ST,CHICAGO,IL,60601.0,41.884508978,-87.629605631,"(41.884508977775795, -87.62960563075471)"
117,1143963,GODDESS AND THE BAKER,06/10/2020,05/31/2021,33 S WABASH AVE,CHICAGO,IL,60603.0,41.881243983000005,-87.62603828799999,"(41.881243983365586, -87.6260382875614)"
118,1143978,SPORTS CORNER,03/13/2020,05/31/2021,952-956 W ADDISON ST,CHICAGO,IL,60613.0,41.947359399999996,-87.654019314,"(41.947359400317886, -87.65401931422167)"
119,1143979,HASHBROWNS ON WELLS,02/21/2020,05/31/2021,1149-1155 N WELLS ST,CHICAGO,IL,,41.903535619,-87.634320595,"(41.90353561893021, -87.6343205948647)"
120,1143981,PINK TACO,02/28/2020,05/31/2021,431 N WELLS ST,CHICAGO,,60654.0,41.890024681999996,-87.63388240299999,"(41.89002468212031, -87.63388240330882)"
121,1143982,HASHBROWNS,02/21/2020,05/31/2021,731 W MAXWELL ST,CHICAGO,IL,,41.864682060999996,-87.64628815100001,"(41.86468206101614, -87.64628815092568)"
122,1143983,FRANCO'S RISTORANTE,02/21/2020,05/31/2021,300 W 31ST ST,CHICAGO,IL,60616.0,41.838314286,-87.634166827,"(41.838314285595594, -87.63416682725416)"
123,1143984,JAM 'N HONEY,02/21/2020,05/31/2021,958 W WEBSTER AVE,CHICAGO,IL,60614.0,41.92184919,-87.653430229,"(41.92184919047451, -87.65343022919154)"
124,1143985,HOTEL MONACO,03/11/2020,05/31/2021,225 N WABASH AVE,CHICAGO,IL,60601.0,41.886424333,-87.62616828200001,"(41.88642433256405, -87.62616828170881)"
125,1143986,UMAI,03/05/2020,05/31/2021,730 S CLARK ST,CHICAGO,IL,60605.0,41.872780614,-87.63077151200001,"(41.87278061406621, -87.63077151242979)"
126,1143987,EMA,03/04/2020,05/31/2021,74 W ILLINOIS ST,CHICAGO,IL,60654.0,41.890935404000004,-87.630944801,"(41.89093540406077, -87.63094480116382)"
127,1143989,BEATRIX,03/04/2020,05/31/2021,519 N CLARK ST,CHICAGO,IL,60654.0,41.891516039,-87.63097642,"(41.89151603889098, -87.63097642048605)"
128,1143990,BUB CITY,03/06/2020,05/31/2021,435-437 N CLARK ST,CHICAGO,IL,60654.0,41.890207793,-87.630940842,"(41.89020779260571, -87.63094084169998)"
129,1143991,FONTANO SUBS,03/03/2020,05/31/2021,332 S MICHIGAN AVE,CHICAGO,IL,60604.0,41.877480176999995,-87.624446588,"(41.87748017697733, -87.62444658849093)"
130,1143993,JAKE MELNICK'S CORNER TAP,03/05/2020,05/31/2021,41 E SUPERIOR ST,CHICAGO,IL,60611.0,41.895593098,-87.62658248700001,"(41.89559309764492, -87.62658248687725)"
131,1143994,WALGREENS #15921,02/24/2020,05/31/2021,410 N MICHIGAN AVE,CHICAGO,IL,60611.0,41.889874791,-87.624259761,"(41.8898747912625, -87.62425976144404)"
132,1143995,GT FISH & OYSTERS,03/05/2020,05/31/2021,531 N WELLS ST,CHICAGO,IL,60610.0,41.891629914,-87.63392303100001,"(41.89162991443056, -87.63392303068903)"
133,1143996,GT PRIME,03/09/2020,05/31/2021,705-707 N WELLS ST,CHICAGO,IL,60654.0,41.894979301,-87.634010671,"(41.894979301136715, -87.63401067063096)"
134,1143997,FORMENTO'S NONNA'S,03/10/2020,05/31/2021,917-923 W RANDOLPH ST,CHICAGO,IL,60607.0,41.884244445,-87.65052711700001,"(41.88424444452276, -87.65052711700389)"
135,1144003,DRYHOP BREWERS,03/09/2020,05/31/2021,3155-3159 N BROADWAY,CHICAGO,IL,60657.0,41.939309677,-87.644228371,"(41.939309677466014, -87.64422837055051)"
136,1144006,LA PLENA RESTAURANT,03/09/2020,05/31/2021,2617 W DIVISION ST,CHICAGO,IL,60622.0,41.902852012,-87.692685425,"(41.902852012320004, -87.69268542462804)"
137,1144012,LULA CAFE,03/04/2020,05/31/2021,2537-2543 N KEDZIE BLVD,CHICAGO,IL,60647.0,41.927653196,-87.707119009,"(41.92765319605931, -87.70711900893733)"
138,1144013,CODA DI VOLPE,05/29/2020,05/31/2021,3335 N SOUTHPORT AVE,CHICAGO,IL,60657.0,41.942616105,-87.663748078,"(41.9426161054227, -87.6637480783506)"
139,1144015,CHIPOTLE MEXICAN GRILL,04/15/2020,05/31/2021,291 E ONTARIO ST,CHICAGO,IL,60611.0,41.893293676999996,-87.620392895,"(41.89329367658513, -87.62039289469121)"
140,1144016,CHIPOTLE,04/15/2020,05/31/2021,311 S WACKER DR,CHICAGO,IL,60606.0,41.877791648,-87.636524344,"(41.877791648104406, -87.63652434443534)"
141,1144017,THE REGION HANDCRAFTED HAMBURGERS,04/10/2020,05/31/2021,2057 W ROSCOE ST,CHICAGO,IL,60618.0,41.943080263,-87.680728428,"(41.94308026293759, -87.68072842785375)"
142,1144018,LOU MITCHELL'S,03/25/2020,05/31/2021,565 W JACKSON BLVD,CHICAGO,IL,60661.0,41.877904219,-87.642194824,"(41.8779042186468, -87.64219482401225)"
143,1144021,CORNER BAKERY CAFE,07/29/2020,05/31/2021,120 S LA SALLE ST,CHICAGO,IL,60603.0,41.880075102,-87.632457875,"(41.88007510168006, -87.6324578753162)"
144,1144022,CORNER BAKERY CAFE,07/10/2020,05/31/2021,360 N MICHIGAN AVE,CHICAGO,IL,60601.0,41.888140152,-87.62469579,"(41.88814015241156, -87.6246957901013)"
145,1144023,CORNER BAKERY CAFE,07/29/2020,05/31/2021,188 W WASHINGTON ST,CHICAGO,IL,60602.0,41.88331838,-87.6335146,"(41.88331838004561, -87.63351460014748)"
