permit_number,business_name,issued_date,expiration_date,address,latitude,longitude
1091281,"LEONA'S PIZZERIA, INC.",2010-05-26T00:00:00.000,2010-12-01T00:00:00.000,1236 E 53RD ST,41.799582011999995,-87.59510894299999
1091280,LEONA'S PIZZERIA,2010-05-26T00:00:00.000,2010-12-01T00:00:00.000,3215 N SHEFFIELD AVE,41.940403692,-87.653975158
1091279,RENALDI'S PIZZA,2010-05-27T00:00:00.000,2010-12-01T00:00:00.000,2827 N BROADWAY,41.933535705,-87.644542927
1091278,GRILLERS CAFE,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,40 E PEARSON ST,41.897651538000005,-87.62672895600001
1091276,RED LIGHT,2010-05-25T00:00:00.000,2010-12-01T00:00:00.000,820 W RANDOLPH ST,41.884501868,-87.64837367700001
1091275,JAMES KITCHEN + BAR,2010-06-16T00:00:00.000,2010-12-01T00:00:00.000,616 N RUSH ST,41.893130811,-87.625559064
1091274,LOU MALNATI'S PIZZERIA,2010-05-05T00:00:00.000,2010-12-01T00:00:00.000,805 S STATE ST,41.871698689,-87.62737565
1091273,YANGO'S GRILL,2010-06-03T00:00:00.000,2010-12-01T00:00:00.000,2845 N BROADWAY,41.933981414,-87.64426220200001
1091272,MR. SUBMARINE,2010-04-22T00:00:00.000,2010-12-01T00:00:00.000,37 N WELLS ST,41.882898749,-87.633711104
1091271,"TIPAROS THAI RESTAURANT , INC.",2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,1540 N CLARK ST,41.910610372,-87.63179897200001
1091270,ARTIST'S SNACK SHOP,2010-05-10T00:00:00.000,2010-12-01T00:00:00.000,412 S MICHIGAN AVE,41.87666158,-87.62442805200001
1091269,BUCA dI BEPPO,2010-09-29T00:00:00.000,2010-12-01T00:00:00.000,521 N RUSH ST,41.8916713,-87.62522472799999
1091267,HANABI JAPANESE RESTAURANT,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,806 W WEBSTER AVE,41.921921561,-87.648948671
1091266,Sayat Nova,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,157 E OHIO ST,41.892442023,-87.623147475
1091265,GUNNER'S,2010-06-11T00:00:00.000,2010-12-01T00:00:00.000,1467 N MILWAUKEE AVE,41.908653909,-87.67454936600001
1091264,CORONAS COFFEE II,2010-05-05T00:00:00.000,2010-12-01T00:00:00.000,909 W IRVING PARK RD,41.95440629,-87.652542752
1091263,BUTTERFLY SUSHI & THAI CUISINE ON CHICAGO AVE,2010-05-17T00:00:00.000,2010-12-01T00:00:00.000,1421 W CHICAGO AVE,41.896025027,-87.66327229299999
1091262,THE EDGEWATER,2010-06-09T00:00:00.000,2010-12-01T00:00:00.000,5600 N ASHLAND AVE,41.983515141,-87.66996498399999
1091261,WISHBONE RESTAURANT,2010-05-14T00:00:00.000,2010-12-01T00:00:00.000,3300 N LINCOLN AVE,41.94154269,-87.670124433
1091260,IRONSIDE BAR & GALLEY,2010-05-05T00:00:00.000,2010-12-01T00:00:00.000,546 N WELLS ST,41.892202981,-87.634227899
1091259,THE BUDLONG HOT CHICKEN,2010-04-22T00:00:00.000,2010-12-01T00:00:00.000,1008 W ARMITAGE AVE,41.918208568000004,-87.653757688
1091258,PATSY'S PLACE,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,2825 N LINCOLN AVE,41.933218475,-87.65942137
1091257,ASHLAND 15,2010-05-10T00:00:00.000,2010-12-01T00:00:00.000,2824 N ASHLAND AVE,41.933197753,-87.668574515
1091252,PARKSIDE CAFE,2010-04-19T00:00:00.000,2010-12-01T00:00:00.000,308 W 33RD ST,41.834666294,-87.634414351
1091251,China Grill,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,230 N MICHIGAN AVE,41.886517289000004,-87.624677686
1091250,REGENTS CUP COFFEE HOUSE,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,5050 S LAKE SHORE WEST DR,41.802879778000005,-87.581843694
1091248,LEONIDAS CAFE CHOCOLATERIE,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,59 E CHICAGO AVE,41.896600154,-87.62591272899999
1091246,REDFLAME PIZZERIA,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,2417 N CLYBOURN AVE,41.925671304,-87.669841569
1091244,THE SHAMROCK CLUB,2010-04-22T00:00:00.000,2010-12-01T00:00:00.000,210 W KINZIE ST,41.889270361,-87.63450598600001
1091243,THE GLOBE PUB,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,1934 W IRVING PARK RD,41.954279903,-87.677732167
1091242,ARGO TEA,2010-05-14T00:00:00.000,2010-12-01T00:00:00.000,16 W RANDOLPH ST,41.884597465,-87.62850188
1091240,THE PURPLE PIG,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,500 N MICHIGAN AVE,41.89097123,-87.62427694600001
1091239,LOS MOLES RESTAURANT,2010-04-22T00:00:00.000,2010-12-01T00:00:00.000,3140 N LINCOLN AVE,41.938728693,-87.66756199
1091237,FLUB A DUB CHUB'S,2010-04-27T00:00:00.000,2010-12-01T00:00:00.000,3021 N BROADWAY,41.937143841,-87.64415612200001
1091236,SAPORI,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,2701 N HALSTED ST,41.931578497,-87.648824939
1091235,ARGO TEA CAFE,2010-05-14T00:00:00.000,2010-12-01T00:00:00.000,550 N ST CLAIR ST,41.892513563,-87.62283474200001
1091234,KIKI'S BISTRO,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,900 N FRANKLIN ST,41.898997994,-87.63592067299999
1091233,"THAI ""LINDA"" CAFE'",2010-05-12T00:00:00.000,2010-12-01T00:00:00.000,2022 W ROSCOE ST,41.943316390999996,-87.679433195
1091232,HAVANA GRILL,2010-04-28T00:00:00.000,2010-12-01T00:00:00.000,412 N CLARK ST,41.889687277,-87.63121909799999
1091231,SINGHA THAI RESTAURANT,2010-05-07T00:00:00.000,2010-12-01T00:00:00.000,340 N CLARK ST,41.888526714,-87.631191374
1091228,MACHU PICCHU RESTAURANT,2010-10-22T00:00:00.000,2010-12-01T00:00:00.000,3856 N ASHLAND AVE,41.952315896,-87.669145643
1091227,INFUSION CAFE,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,6118-20 N LINCOLN AVE,41.993271494,-87.71229906100001
1091225,FIESTA MEXICANA RESTAURANT,2010-05-19T00:00:00.000,2010-12-01T00:00:00.000,2423 N LINCOLN AVE,41.92603756,-87.649379085
1091224,THE KENNISON,2010-05-06T00:00:00.000,2010-12-01T00:00:00.000,1800 N LINCOLN AVE,41.915496788,-87.634314407
1091223,ESSENCE OF INDIA,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,4601 N LINCOLN AVE,41.964997093,-87.686013819
1091222,KANOK,2010-05-05T00:00:00.000,2010-12-01T00:00:00.000,3422 N BROADWAY,41.943796776,-87.64526607399999
1091221,HOYT'S,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,71 E WACKER DR,41.887756523,-87.625518192
1091220,MEZE,2010-04-27T00:00:00.000,2010-12-01T00:00:00.000,205 N PEORIA ST,41.885815039,-87.64966726600001
1091219,SANTORINI,2010-05-07T00:00:00.000,2010-12-01T00:00:00.000,138 S HALSTED ST,41.879277914,-87.647429296
1091218,NAHA RESTAURANT,2010-05-19T00:00:00.000,2010-12-01T00:00:00.000,500 N CLARK ST,41.890862238000004,-87.63125333100001
1091217,BOSS BAR,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,420 N CLARK ST,41.889977687,-87.631227083
1091215,PROSECCO,2010-04-28T00:00:00.000,2010-12-01T00:00:00.000,710 N WELLS ST,41.89519143,-87.63431031100001
1091214,LAS ISLAS MARIAS,2010-06-03T00:00:00.000,2010-12-01T00:00:00.000,2047 N MILWAUKEE AVE,41.918520305,-87.68994465799999
1091212,MIKE DITKA'S RESTAURANT,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,100 E CHESTNUT ST,41.898476193,-87.62552375799999
1091200,TOMMY'S GUITARS,2010-04-29T00:00:00.000,2010-12-01T00:00:00.000,2548 W CHICAGO AVE,41.895809117,-87.69131414
1091199,PAPA'S CACHE SABROSO INC,2010-05-05T00:00:00.000,2010-12-01T00:00:00.000,2517 W DIVISION ST,41.90287692,-87.69018293299999
1091197,TAXIM,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,1558 N MILWAUKEE AVE,41.909738341,-87.676692655
1091196,Le Peep Restaurant,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,1010 W WASHINGTON BLVD,41.883163476,-87.652568947
1091195,FIRESIDE TAVERN AND GRILL,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,5739 N RAVENSWOOD AVE,41.986230811,-87.67454136299999
1091194,GLASCOTT'S GROGGERY,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,2158 N HALSTED ST,41.921723647,-87.64877701
1091193,ANGELINA RISTORANTE,2010-04-22T00:00:00.000,2010-12-01T00:00:00.000,3561 N BROADWAY,41.947205495,-87.647026647
1091191,HOT ROD GRILL,2010-05-28T00:00:00.000,2010-12-01T00:00:00.000,6235-37 N WESTERN AVE,41.995145939000004,-87.689651363
1091189,XIPPO,2010-05-10T00:00:00.000,2010-12-01T00:00:00.000,3759 N DAMEN AVE,41.95046614,-87.678505891
1091188,ARGO TEA,2010-05-14T00:00:00.000,2010-12-01T00:00:00.000,3135 N BROADWAY,41.938652999,-87.644205139
1091187,ARGO TEA CAFE,2010-05-14T00:00:00.000,2010-12-01T00:00:00.000,958 W ARMITAGE AVE,41.918215689,-87.653309866
1091186,CLARKE'S ON LINCOLN,2010-05-20T00:00:00.000,2010-12-01T00:00:00.000,2441-45 N LINCOLN AVE,41.92640348,-87.64988949399999
1091185,STICKY RICE,2010-04-22T00:00:00.000,2010-12-01T00:00:00.000,4018 N WESTERN AVE,41.954631107,-87.688630809
1091184,QUE RICO,2010-05-05T00:00:00.000,2010-12-01T00:00:00.000,2814 N SOUTHPORT AVE,41.932964217,-87.66372953
1091183,MM.QUE RICO,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,2301 W ROSCOE ST,41.943015178,-87.685786943
1091182,The Land on Lincoln,2010-05-10T00:00:00.000,2010-12-01T00:00:00.000,3032 N LINCOLN AVE,41.936779808000004,-87.664834497
1091180,ZANZABAR,2010-04-23T00:00:00.000,2010-12-01T00:00:00.000,1036 W BRYN MAWR AVE,41.983791991,-87.65668178600001
1091179,PENNY'S NOODLE SHOP,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,3400 N SHEFFIELD AVE,41.943611365,-87.654368905
1091178,THE BEER BISTRO,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,1061 W MADISON ST,41.881559957,-87.65437239799999
1091177,MCFADDEN'S,2010-05-11T00:00:00.000,2010-12-01T00:00:00.000,1206 N STATE PKWY,41.904147456,-87.62882996299999
1091173,JET'S PUBLIC HOUSE,2010-05-19T00:00:00.000,2010-12-01T00:00:00.000,6148 N MILWAUKEE AVE,41.993375763,-87.784275219
1091172,WAKAMONO,2010-05-18T00:00:00.000,2010-12-01T00:00:00.000,3313-17 N BROADWAY,41.942313413,-87.644322456
1091171,EINSTEIN BROS. BAGELS # 1200,2010-05-24T00:00:00.000,2010-12-01T00:00:00.000,1549 N WELLS ST,41.910572111,-87.634545392
1091170,EINSTEIN BROS. BAGELS #3426,2010-05-24T00:00:00.000,2010-12-01T00:00:00.000,933 W DIVERSEY PKWY,41.93254842,-87.652697587
1091169,LA GOZADERA LATIN RESTAURANT & BAR,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,2542-2544 W PETERSON AVE,41.990583926999996,-87.693847565
1091168,UNDERGROUND WONDER BAR,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,10 E WALTON ST,41.900053424,-87.62786081899999
1091167,EFES CAFE,2010-05-05T00:00:00.000,2010-12-01T00:00:00.000,2833-35 N BROADWAY,41.933687744000004,-87.644454132
1091166,MATILDA,2010-04-19T00:00:00.000,2010-12-01T00:00:00.000,3101 N SHEFFIELD AVE,41.938135401,-87.65389909999999
1091165,CHILAPAN,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,2459 W ARMITAGE AVE,41.917444659000004,-87.68979177799999
1091164,ESTRADA,2010-05-21T00:00:00.000,2010-12-01T00:00:00.000,2639-41 W PETERSON AVE,41.990351251999996,-87.69614675
1091163,VOLO RESTAURANT,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,2008 W ROSCOE ST,41.943322631,-87.67884909700001
1091162,KITSCH'N ON ROSCOE,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,2005 W ROSCOE ST,41.943104564,-87.678678852
1091161,LILLIE'S Q,2010-04-20T00:00:00.000,2010-12-01T00:00:00.000,1856 W NORTH AVE,41.910636135,-87.674876095
1091160,VERNON PARK TAP,2010-04-26T00:00:00.000,2010-12-01T00:00:00.000,1073 W VERNON PARK PL,41.872904375,-87.654033036
1091157,TWISTED BULL,2010-04-19T00:00:00.000,2010-12-01T00:00:00.000,1640 S BLUE ISLAND AVE,41.858709158,-87.66060400799999
1091156,RABBIT HOLE,2010-04-23T00:00:00.000,2010-12-01T00:00:00.000,1208 N WELLS ST,41.904150703,-87.63463644
1091155,"PENINSULA CHICAGO, LLC",2010-05-19T00:00:00.000,2010-12-01T00:00:00.000,108 E SUPERIOR ST,41.895839638000005,-87.624988141
1091154,TAC QUICK,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,1011 W IRVING PARK RD,41.954371765,-87.65499810799999
1091150,MRS MURPHYS AND SONS IRISH  BISTRO,2010-06-07T00:00:00.000,2010-12-01T00:00:00.000,3905 N LINCOLN AVE,41.95255855,-87.677475033
1091149,VERMILION,2010-05-06T00:00:00.000,2010-12-01T00:00:00.000,10 W HUBBARD ST,41.890168585,-87.628394336
1091148,BE BAR AND RESTAURANT,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,7958 W BELMONT AVE,41.937859428,-87.826255031
1091147,ALHAMBRA PALACE RESTAURANT,2010-04-20T00:00:00.000,2010-12-01T00:00:00.000,1240 W RANDOLPH ST,41.884327802,-87.65845724299999
1091146,HOLIDAY BAR & GRILL,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,740 W RANDOLPH ST,41.884516857,-87.64739068200001
1091145,BLUE 13,2010-06-02T00:00:00.000,2010-12-01T00:00:00.000,416 W ONTARIO ST,41.893228984000004,-87.63930513
1091144,CLARKE'S ON BELMONT,2010-05-24T00:00:00.000,2010-12-01T00:00:00.000,930 W BELMONT AVE,41.940039897,-87.652755879
1091142,LA FONDA LATINO GRILL,2010-05-28T00:00:00.000,2010-12-01T00:00:00.000,5350 N BROADWAY,41.979650804,-87.66010597
1091141,JAI YEN,2010-04-28T00:00:00.000,2010-12-01T00:00:00.000,3734-3736 N BROADWAY,41.950232387,-87.649180944
1091139,LIPS,2010-05-27T00:00:00.000,2010-12-01T00:00:00.000,3705 N SOUTHPORT AVE,41.949091556,-87.663926244
1091137,BIG FISH,2010-06-03T00:00:00.000,2010-12-01T00:00:00.000,7117 W ADDISON ST,41.945212909,-87.804001703
1091135,THAT LITTLE MEXICAN CAFE II,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,1055 W BRYN MAWR AVE,41.983559426,-87.657382024
1091133,THAI ROOM RESTAURANT INC.,2010-05-11T00:00:00.000,2010-12-01T00:00:00.000,4022 N WESTERN AVE,41.95475904,-87.688634766
1091131,Dolce Casa Cafe,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,4947 N DAMEN AVE,41.971969427,-87.679136136
1091130,THE BAD APPLE,2010-06-17T00:00:00.000,2010-12-01T00:00:00.000,4300 N LINCOLN AVE,41.959569988,-87.682722308
1091125,EAST COAST PANTRY,2010-07-20T00:00:00.000,2010-12-01T00:00:00.000,611 S WELLS ST,41.874242986999995,-87.63347653
1091123,BASIL LEAF CAFE/SAGE,2010-05-14T00:00:00.000,2010-12-01T00:00:00.000,2461-2465 N CLARK ST,41.927168968000004,-87.641268696
1091122,RED KIVA,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,1106-1108 W RANDOLPH ST,41.884388451999996,-87.654761188
1091121,SOCCA,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,3301 N CLARK ST,41.94186146,-87.652047543
1091120,FARMHOUSE,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,228 W CHICAGO AVE,41.896700058,-87.635460848
1091116,ROOTSTOCK WINE & BEER BAR,2010-05-26T00:00:00.000,2010-12-01T00:00:00.000,954 N CALIFORNIA AVE,41.899099711999995,-87.696933299
1091115,DECLAN'S IRISH PUB,2010-05-13T00:00:00.000,2010-12-01T00:00:00.000,1240 N WELLS ST,41.905048794,-87.634668656
1091113,Kitchen Sink,2010-04-22T00:00:00.000,2010-12-01T00:00:00.000,1107 W BERWYN AVE,41.978062148,-87.658205522
1091112,MFK,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,432 W DIVERSEY PKWY,41.932994760999996,-87.640640476
1091111,SULTAN'S,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,2521 N CLARK ST,41.928433459000004,-87.642012369
1091106,SUSHI PINK,2010-05-14T00:00:00.000,2010-12-01T00:00:00.000,909 W WASHINGTON BLVD,41.882987318000005,-87.650140229
1091105,BUENA VISTA RESTAURANT,2010-05-05T00:00:00.000,2010-12-01T00:00:00.000,3147 N BROADWAY,41.939057926,-87.644218751
1091103,CONGAS,2010-08-13T00:00:00.000,2010-12-01T00:00:00.000,7021 W HIGGINS AVE,41.980205242,-87.803315685
1091102,Johnny O'Hagan's,2010-04-19T00:00:00.000,2010-12-01T00:00:00.000,3374 N CLARK ST,41.943459755,-87.653693095
1091101,"SHEESH MAHAL DHABA, INC.",2010-05-17T00:00:00.000,2010-12-01T00:00:00.000,6355 N MAPLEWOOD AVE,41.997467279,-87.69339032299999
1091100,R PUBLIC HOUSE,2010-04-23T00:00:00.000,2010-12-01T00:00:00.000,1508 W JARVIS AVE,42.01615267,-87.66856404299999
1091096,PARIS IN CHICAGO,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,3310 N HALSTED ST,41.942154695999996,-87.64948633899999
1091095,EMPIRICAL BREW PUB,2010-05-27T00:00:00.000,2010-12-01T00:00:00.000,1328-1330 W MORSE AVE,42.008037223,-87.664895521
1091092,THALIA SPICE ASIAN FUSION BISTRO,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,833 W CHICAGO AVE,41.89626551,-87.648961925
1091091,N,2010-04-23T00:00:00.000,2010-12-01T00:00:00.000,2977 N ELSTON AVE,41.935613511,-87.69260311200001
1091090,ZOCALO,2010-04-28T00:00:00.000,2010-12-01T00:00:00.000,358 W ONTARIO ST,41.893246476,-87.6378703
1091088,FAST AND FRESH,2010-04-28T00:00:00.000,2010-12-01T00:00:00.000,3500 N BROADWAY,41.945511375,-87.646315227
1091087,CAFE PRAGUE,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,6710-12 W BELMONT AVE,41.938301331999995,-87.793740718
1091085,HUB 51 / SUB 51,2010-04-19T00:00:00.000,2010-12-01T00:00:00.000,51 W HUBBARD ST,41.889926109,-87.62994363799999
1091084,MAGNOLIA CAFE,2010-05-06T00:00:00.000,2010-12-01T00:00:00.000,1224 W WILSON AVE,41.965460917,-87.660640927
1091083,C-HOUSE,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,166 E SUPERIOR ST,41.895865608,-87.623016544
1091072,PIATTO PRONTO,2010-07-19T00:00:00.000,2010-12-01T00:00:00.000,5624 N CLARK ST,41.984261045,-87.669072877
1091071,BEL-AMI RESTAURANT,2010-04-23T00:00:00.000,2010-12-01T00:00:00.000,5530 N LINCOLN AVE,41.98205255,-87.69354121100001
1091070,MART ANTHONY,2010-04-19T00:00:00.000,2010-12-01T00:00:00.000,1200 W HUBBARD ST,41.890097388,-87.657441027
1091069,BUTTERFLY,2010-05-17T00:00:00.000,2010-12-01T00:00:00.000,1156 W GRAND AVE,41.891195271,-87.65688615799999
1091068,CAFE MED,2010-04-22T00:00:00.000,2010-12-01T00:00:00.000,198 E DELAWARE PL,41.899351735,-87.621986906
1091067,EASY BAR,2010-04-28T00:00:00.000,2010-12-01T00:00:00.000,1944 W DIVISION ST,41.903310755,-87.67665169700001
1091065,BRICKHOUSE,2010-05-14T00:00:00.000,2010-12-01T00:00:00.000,1258 W BELMONT AVE,41.939908646,-87.661384971
1091058,CHUTNEY JOE' S,2010-05-05T00:00:00.000,2010-12-01T00:00:00.000,511 S STATE ST,41.875414932,-87.627472611
1091053,SULLIVAN'S STEAKHOUSE,2010-07-07T00:00:00.000,2010-12-01T00:00:00.000,415 N DEARBORN ST,41.889783087,-87.62945359999999
1091052,Apart Pizza Company Chicago,2010-06-18T00:00:00.000,2010-12-01T00:00:00.000,5624 N BROADWAY,41.984396947,-87.660239714
1091051,TOCCO RESTAURANT,2010-05-27T00:00:00.000,2010-12-01T00:00:00.000,1266 N MILWAUKEE AVE,41.904689828,-87.668781274
1091050,OH FUSION,2010-06-02T00:00:00.000,2010-12-01T00:00:00.000,3911 N SHERIDAN RD,41.953032441,-87.65435476299999
1091048,Weather Mark Tavern,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,1503 S MICHIGAN AVE,41.861831106,-87.62387913
1091047,AMARIT RESTAURANT,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,600 S DEARBORN ST,41.874481166,-87.62935654
1091046,"KARYN'S COOKED, INC.",2010-04-28T00:00:00.000,2010-12-01T00:00:00.000,738 N WELLS ST,41.895920165999996,-87.634330356
1091045,BUONA TERRA RISTORANTE,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,2535 N CALIFORNIA AVE,41.927613868,-87.697346597
1091044,M BURGER,2010-04-19T00:00:00.000,2010-12-01T00:00:00.000,161 W HURON ST,41.89468907,-87.633632956
1091043,PICANTE TAQUERIA,2010-05-04T00:00:00.000,2010-12-01T00:00:00.000,2016 1/2 W DIVISION ST,41.903287727,-87.677989882
1091042,LALO'S MEXICAN RESTAURANT,2010-04-16T00:00:00.000,2010-12-01T00:00:00.000,733 W MAXWELL ST,41.864681241999996,-87.646365856
1091041,LULA CAFE,2010-06-01T00:00:00.000,2010-12-01T00:00:00.000,2537 N KEDZIE BLVD,41.927653196,-87.707119009
1091040,MR. G'S DINER,2010-04-19T00:00:00.000,2010-12-01T00:00:00.000,4801 N AUSTIN AVE,41.967762794,-87.77720190000001
1091039,INA'S,2010-04-30T00:00:00.000,2010-12-01T00:00:00.000,1235 W RANDOLPH ST,41.884113577,-87.658081674
1091021,BELLWETHER MEETING HOUSE & EATERY,2010-04-28T00:00:00.000,2010-12-01T00:00:00.000,302 E ILLINOIS ST,41.89111636,-87.62006595700001
1091020,LE FLOUR BAKE SHOP & MARKET INC.,2010-05-05T00:00:00.000,2010-12-01T00:00:00.000,6701 N OLMSTED AVE,42.002246765,-87.816813636
1091019,"SHINE RESTAURANT, RISE SUSHI RESTAURANT",2010-05-24T00:00:00.000,2010-12-01T00:00:00.000,752-756 W WEBSTER AVE,41.921932385,-87.64833660299999
1091018,"THAI BOWL NOODLE, RICE AND BUBBLE TEA",2010-04-26T00:00:00.000,2010-12-01T00:00:00.000,2410 N LINCOLN AVE,41.925643785,-87.649248864
1091017,LA SERA CAFE,2010-06-17T00:00:00.000,2010-12-01T00:00:00.000,1143 N WELLS ST,41.903371951,-87.634314155
1091015,HOULIHAN'S,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,111 E WACKER DR,41.888079426,-87.62404737
1091014,TROQUET RIVER NORTH / BIG SHOULDERS RIVER NORTH,2010-04-28T00:00:00.000,2010-12-01T00:00:00.000,111 W HURON ST,41.894716004,-87.631716142
1091013,BEL 50,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,738 N CLARK ST,41.896004747,-87.63138051700001
1091012,JIMMY JOHN'S - TAYLOR,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,1133 W TAYLOR ST,41.869326793,-87.655494411
1091011,JIMMY JOHN'S - WASHINGTON,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,216 W WASHINGTON ST,41.883319559,-87.63437965899999
1091010,ALIMENTARI,2010-05-11T00:00:00.000,2010-12-01T00:00:00.000,621-23 W RANDOLPH ST,41.884320093,-87.643689723
1091009,"ISTRIA CAFE, LLC",2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,1520 E 57TH ST,41.791655686999995,-87.587973992
1091007,GLOBAL COFFEE AND CARGO,2010-06-24T00:00:00.000,2010-12-01T00:00:00.000,2917 W ARMITAGE AVE,41.917351609,-87.699957696
1091004,KARYN'S FRESH CORNER,2010-04-28T00:00:00.000,2010-12-01T00:00:00.000,1901 N HALSTED ST,41.916127036999995,-87.64828823
1091003,BURTON PLACE,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,1447 N WELLS ST,41.909029736,-87.634496663
1091002,T's,2010-04-27T00:00:00.000,2010-12-01T00:00:00.000,5025 N CLARK ST,41.973325275,-87.667921671
1091001,SIMONE'S,2010-05-13T00:00:00.000,2010-12-01T00:00:00.000,960-962 W 18TH ST,41.858141550999996,-87.650926121
1091000,SULTAN 'S  MARKET,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,2057 W NORTH AVE,41.91033293,-87.679715855
1090999,ELEPHANT & CASTLE,2010-04-27T00:00:00.000,2010-12-01T00:00:00.000,185 N WABASH AVE,41.885431671,-87.626119286
1090998,FOLKLORE,2010-04-23T00:00:00.000,2010-12-01T00:00:00.000,2100-2102 W DIVISION ST,41.903254515,-87.679825045
1090997,PIAZZA BELLA TRATTORIA,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,2116 W ROSCOE ST,41.943287553000005,-87.68161181299999
1090993,JULIE'S COFFEE HOUSE,2010-05-18T00:00:00.000,2010-12-01T00:00:00.000,2421 W NORTH AVE,41.910199897,-87.688125231
1090991,Go Roma Italian Kitchen,2010-05-14T00:00:00.000,2010-12-01T00:00:00.000,848 N STATE ST,41.898021838000005,-87.628383281
1090989,SCOFFLAW,2010-05-13T00:00:00.000,2010-12-01T00:00:00.000,3201 W ARMITAGE AVE,41.917291496,-87.707051601
1090988,PIZZA CAPRI,2010-04-27T00:00:00.000,2010-12-01T00:00:00.000,1501 E 53RD ST,41.799434259,-87.589046255
1090987,JIMMY JOHN'S-JACKSON,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,249 S STATE ST,41.878261226999996,-87.62753265200001
1090985,JIMMY JOHN'S,2010-04-21T00:00:00.000,2010-12-01T00:00:00.000,6 E MADISON ST,41.88216757,-87.627651576
1090984,JIMMY JOHN'S CLARK,2010-05-26T00:00:00.000,2010-12-01T00:00:00.000,28 N CLARK ST,41.882650868,-87.63105264200001
1090983,O'BRIENS RESTAURANT & BAR,2010-06-03T00:00:00.000,2010-12-01T00:00:00.000,1528 N WELLS ST,41.910020504,-87.634821886
1090982,SUBWAY,2010-05-03T00:00:00.000,2010-12-01T00:00:00.000,3706 N SOUTHPORT AVE,41.949147759,-87.664221785
